14293.997746453804,2363.876516924688,1677.2397339242898
18436.30476401438,411.4255220317254,85.73353857681637
18089.936612013975,345.49609205829336,70.21451562453092
18018.2191300393,340.4844096342224,68.59538517605345
15919.739369531102,81.34826500925223,26.16222345300316
17767.551298636674,291.76166747810845,56.41758505914196
18545.32809930979,426.2052563267116,80.98427111303513
17086.79414466243,304.700105142274,61.180423255635475
16981.544255800665,280.3565785041063,60.31775948540052
18319.029636874722,448.9663119338815,84.08754418537481
18446.86711737043,463.2267723522285,89.30129646088321
16886.83910852696,265.6220858027249,52.43021805243106
20030.534834603928,1162.362153155875,349.15922595009187
17292.863767547973,323.13754961089523,64.22096061516942
17487.16525055404,339.0850019391073,63.897040468578325
16748.2344338325,238.1696571104228,48.21502211033336
18068.983720325552,415.2897574811114,85.74704020966867
17501.76162549867,333.8473045426733,62.74571942263662
17549.9566689394,335.49217194423835,61.478882064200604
16977.82324184228,257.1712189950752,52.58709206592666
18221.523194689034,420.1418903404223,76.51607814737422
17517.585299422066,328.4174746277778,61.75191255262761
17369.690128907325,305.3446938648032,57.88280576070065
17788.389621228765,357.5381525371148,62.74779404828444
16857.238298098044,280.99295619370537,80.42951067670072
16504.09222963071,209.94864597375147,61.540740045522554
16705.189139163773,245.6947564335937,62.256931210301985
16435.27785023013,203.64563603777952,60.36028971122335
16381.026359824124,189.1352311926539,55.5696890116032
14139.554057404908,76.48345386439297,34.09324920674619
14280.591323493598,181.6694194652393,94.91138675646312
14393.394320167474,177.74236248704798,49.73600346321958
14182.403056628023,142.94826413753214,37.41038494437082
14192.381571947004,167.8117483526714,54.40284207077058
14123.348382747201,156.8913983595462,40.340440142733
14181.165359234714,171.9554761676226,55.18174904079072
14230.451436784258,177.27067118440254,44.74734650008263
14103.58933879878,99.72700425105941,30.86375924747638
16436.19186089077,304.17463968953945,111.57752722016143
17357.63934922597,407.63224730308104,157.95441090565524
15781.175046637578,338.24524371081145,125.70893669438499
17559.58041097209,461.3390109132161,243.33558801299318
17546.521117151766,392.40796226410845,190.42751540351802
16790.560901819663,395.72681185985516,198.4869857117927
18151.865591678856,476.86381910968856,259.61344181264815
16667.292318169606,335.98961117843675,91.63671237714952
14396.225311695767,298.058711204242,61.7071620003909
16712.75452584883,374.9214322320192,159.22066406018217
